Date,Product,Category,Region,Quantity,Sales($)
25-07-2021,Webcam,Accessories,East,1,74.6
25-07-2021,Headphones,Accessories,East,4,431.88
25-07-2021,Tablet,Mobile,North,2,711.67
26-07-2021,Tablet,Mobile,North,3,940.06
26-07-2021,Mouse,Accessories,North,2,65.87
27-07-2021,Webcam,Accessories,South,1,81.25
27-07-2021,Smartwatch,Wearables,South,2,353.43
28-07-2021,Tablet,Mobile,North,1,377.05
29-07-2021,Laptop,Computers,Central,3,1806.42
29-07-2021,Smartwatch,Wearables,East,1,204.97
30-07-2021,Keyboard,Accessories,Central,1,58.54
30-07-2021,Webcam,Accessories,East,1,65.47
30-07-2021,Laptop,Computers,Central,3,1731.32
31-07-2021,Laptop,Computers,North,4,2855.68
31-07-2021,Webcam,Accessories,East,2,154.08
31-07-2021,Smartphone,Mobile,West,2,909.25
01-08-2021,Mouse,Accessories,North,5,138.88
01-08-2021,Smartwatch,Wearables,Central,1,181.03
01-08-2021,Tablet,Mobile,East,3,1176.45
02-08-2021,Laptop,Computers,West,3,1752.84
02-08-2021,Laptop,Computers,East,3,2045.7
03-08-2021,Monitor,Computers,South,2,464.91
04-08-2021,Smartphone,Mobile,South,2,883.57
04-08-2021,Monitor,Computers,West,1,307.93
04-08-2021,Headphones,Accessories,South,1,98.28
05-08-2021,Monitor,Computers,Central,3,856.58
05-08-2021,Tablet,Mobile,West,2,669.26
06-08-2021,Monitor,Computers,South,2,581.55
06-08-2021,Smartphone,Mobile,East,2,846.79
06-08-2021,Smartwatch,Wearables,East,1,189.73
07-08-2021,Smartphone,Mobile,South,1,491.74
07-08-2021,Laptop,Computers,West,1,732.06
08-08-2021,Tablet,Mobile,East,1,381.12
08-08-2021,Laptop,Computers,North,2,1127.21
08-08-2021,Tablet,Mobile,West,1,403.26
08-08-2021,Mouse,Accessories,South,3,109.56
09-08-2021,Laptop,Computers,South,1,652.85
09-08-2021,Speaker,Audio,West,3,338.52
09-08-2021,Speaker,Audio,North,2,224.8
09-08-2021,Laptop,Computers,North,3,1646.84
09-08-2021,Mouse,Accessories,South,1,33.55
09-08-2021,Webcam,Accessories,West,2,148.58
09-08-2021,Laptop,Computers,East,4,2151.1
10-08-2021,Monitor,Computers,Central,1,316.19
10-08-2021,Mouse,Accessories,South,3,87.7
10-08-2021,Mouse,Accessories,West,2,68.7
10-08-2021,Laptop,Computers,North,1,558.63
10-08-2021,Speaker,Audio,North,2,239.38
11-08-2021,Smartphone,Mobile,West,2,792.69
12-08-2021,Smartphone,Mobile,Central,3,1441.84
12-08-2021,Smartphone,Mobile,South,2,992.46
12-08-2021,Tablet,Mobile,East,2,820.5
12-08-2021,Webcam,Accessories,West,3,193.9
12-08-2021,Speaker,Audio,Central,1,136.01
12-08-2021,Mouse,Accessories,Central,5,158.2
14-08-2021,Laptop,Computers,North,3,2177.82
15-08-2021,Laptop,Computers,East,3,1963.65
16-08-2021,Mouse,Accessories,Central,3,96.96
16-08-2021,Mouse,Accessories,West,2,63.5
16-08-2021,Smartwatch,Wearables,South,2,414.66
16-08-2021,Smartwatch,Wearables,Central,3,577.18
16-08-2021,Webcam,Accessories,East,1,77.79
17-08-2021,Headphones,Accessories,Central,2,209.78
17-08-2021,Monitor,Computers,Central,2,495.06
17-08-2021,Smartphone,Mobile,West,2,891.29
18-08-2021,Monitor,Computers,East,2,595.82
19-08-2021,Mouse,Accessories,North,1,32.09
19-08-2021,Headphones,Accessories,West,1,90.15
20-08-2021,Monitor,Computers,West,1,280
20-08-2021,Speaker,Audio,North,2,272.82
20-08-2021,Webcam,Accessories,North,3,232.56
20-08-2021,Keyboard,Accessories,West,3,212.31
21-08-2021,Keyboard,Accessories,East,2,122.76
22-08-2021,Mouse,Accessories,East,3,110.04
23-08-2021,Smartphone,Mobile,South,2,833.02
24-08-2021,Smartwatch,Wearables,Central,2,408.64
25-08-2021,Smartwatch,Wearables,South,3,601.13
26-08-2021,Keyboard,Accessories,Central,1,54.26
26-08-2021,Keyboard,Accessories,West,3,200.24
26-08-2021,Smartphone,Mobile,South,1,467.18
26-08-2021,Smartphone,Mobile,North,1,515.31
26-08-2021,Speaker,Audio,East,1,128.63
26-08-2021,Webcam,Accessories,North,2,149.5
26-08-2021,Smartphone,Mobile,South,2,823.89
27-08-2021,Mouse,Accessories,North,2,60.17
27-08-2021,Smartwatch,Wearables,North,1,223.85
28-08-2021,Smartphone,Mobile,West,2,969.44
28-08-2021,Mouse,Accessories,Central,1,26.95
28-08-2021,Webcam,Accessories,East,3,197.26
28-08-2021,Smartwatch,Wearables,East,1,194.95
28-08-2021,Laptop,Computers,East,3,1734.88
29-08-2021,Smartwatch,Wearables,South,1,205.96
29-08-2021,Mouse,Accessories,South,3,90.37
29-08-2021,Smartphone,Mobile,West,1,446.58
29-08-2021,Tablet,Mobile,Central,1,313.97
29-08-2021,Tablet,Mobile,West,1,345.44
29-08-2021,Webcam,Accessories,East,1,64.3
29-08-2021,Webcam,Accessories,North,1,72.83
29-08-2021,Headphones,Accessories,South,2,159.26
30-08-2021,Mouse,Accessories,South,1,36.03
30-08-2021,Mouse,Accessories,North,2,52.38
31-08-2021,Webcam,Accessories,North,3,185.79
31-08-2021,Smartwatch,Wearables,East,4,830.76
01-09-2021,Mouse,Accessories,North,2,75.98
01-09-2021,Speaker,Audio,West,4,644.68
02-09-2021,Webcam,Accessories,South,1,95.92
02-09-2021,Webcam,Accessories,North,2,188.48
02-09-2021,Tablet,Mobile,South,1,436.31
03-09-2021,Laptop,Computers,West,1,630.71
03-09-2021,Tablet,Mobile,East,3,1153.3
03-09-2021,Keyboard,Accessories,Central,1,78.77
03-09-2021,Smartphone,Mobile,North,1,593.26
04-09-2021,Headphones,Accessories,Central,5,610.95
04-09-2021,Mouse,Accessories,South,4,154.76
04-09-2021,Webcam,Accessories,South,2,166.08
04-09-2021,Smartwatch,Wearables,North,1,214.94
05-09-2021,Laptop,Computers,South,3,2306.76
05-09-2021,Speaker,Audio,North,2,280.08
05-09-2021,Keyboard,Accessories,South,1,69.94
05-09-2021,Monitor,Computers,Central,1,373.29
06-09-2021,Webcam,Accessories,North,2,165.65
06-09-2021,Mouse,Accessories,West,2,81.32
07-09-2021,Laptop,Computers,South,3,2195.01
07-09-2021,Smartwatch,Wearables,West,1,235.56
07-09-2021,Laptop,Computers,South,1,782.15
07-09-2021,Speaker,Audio,Central,4,584.48
07-09-2021,Speaker,Audio,South,3,413.15
08-09-2021,Monitor,Computers,East,2,532.46
08-09-2021,Smartphone,Mobile,North,2,1217.08
08-09-2021,Smartwatch,Wearables,West,2,452.78
08-09-2021,Smartwatch,Wearables,West,2,529.46
09-09-2021,Smartphone,Mobile,South,3,1796.73
09-09-2021,Tablet,Mobile,North,3,1235.1
09-09-2021,Tablet,Mobile,Central,3,1295.01
10-09-2021,Monitor,Computers,North,3,979.66
11-09-2021,Webcam,Accessories,East,2,159.03
11-09-2021,Webcam,Accessories,North,4,365.48
12-09-2021,Mouse,Accessories,East,3,96.8
12-09-2021,Mouse,Accessories,Central,2,62.74
12-09-2021,Monitor,Computers,West,2,692.47
12-09-2021,Keyboard,Accessories,Central,3,225.78
13-09-2021,Webcam,Accessories,Central,4,363.62
13-09-2021,Webcam,Accessories,North,3,217.74
13-09-2021,Smartphone,Mobile,South,3,1564.57
14-09-2021,Headphones,Accessories,South,3,355.98
14-09-2021,Headphones,Accessories,West,3,347.03
14-09-2021,Monitor,Computers,North,3,1000.32
14-09-2021,Monitor,Computers,South,2,645.49
16-09-2021,Webcam,Accessories,Central,4,322.09
16-09-2021,Webcam,Accessories,Central,1,95.26
16-09-2021,Smartphone,Mobile,South,2,1093.07
16-09-2021,Smartphone,Mobile,South,3,1331.98
16-09-2021,Mouse,Accessories,North,3,113
16-09-2021,Webcam,Accessories,East,3,262.8
17-09-2021,Keyboard,Accessories,Central,4,328.36
17-09-2021,Smartwatch,Wearables,North,2,426.75
17-09-2021,Webcam,Accessories,Central,3,223.23
17-09-2021,Mouse,Accessories,East,1,39.22
18-09-2021,Webcam,Accessories,East,2,192.56
18-09-2021,Mouse,Accessories,West,1,40.61
18-09-2021,Speaker,Audio,Central,2,287.03
19-09-2021,Smartwatch,Wearables,North,2,391.25
19-09-2021,Mouse,Accessories,East,2,65.99
19-09-2021,Smartwatch,Wearables,North,2,495.18
20-09-2021,Speaker,Audio,North,4,524.45
21-09-2021,Speaker,Audio,South,2,252.28
21-09-2021,Smartphone,Mobile,South,3,1865.91
21-09-2021,Speaker,Audio,Central,2,290.11
23-09-2021,Tablet,Mobile,North,1,434.28
24-09-2021,Speaker,Audio,Central,3,379.37
25-09-2021,Monitor,Computers,South,4,1091.42
25-09-2021,Headphones,Accessories,East,1,111.28
25-09-2021,Monitor,Computers,Central,3,899.56
26-09-2021,Monitor,Computers,Central,2,587.54
26-09-2021,Smartwatch,Wearables,West,2,427.21
26-09-2021,Laptop,Computers,West,3,2457
27-09-2021,Headphones,Accessories,North,5,570.01
27-09-2021,Headphones,Accessories,North,5,570.01
27-09-2021,Headphones,Accessories,South,3,326.4
28-09-2021,Webcam,Accessories,East,2,155.48
28-09-2021,Smartwatch,Wearables,South,5,1047.68
28-09-2021,Mouse,Accessories,North,3,128.97
28-09-2021,Headphones,Accessories,Central,1,90.45
28-09-2021,Keyboard,Accessories,North,5,421.5
29-09-2021,Monitor,Computers,North,2,662.02
29-09-2021,Headphones,Accessories,North,5,601.92
29-09-2021,Webcam,Accessories,Central,3,246.15
30-09-2021,Smartwatch,Wearables,North,5,1124.85
30-09-2021,Speaker,Audio,Central,4,
01-10-2021,Smartphone,Mobile,Central,2,1137.47
01-10-2021,Smartphone,Mobile,North,1,643.05
01-10-2021,Tablet,Mobile,West,1,418.9
01-10-2021,Mouse,Accessories,Central,1,34.12
02-10-2021,Smartwatch,Wearables,West,2,424.48
03-10-2021,Laptop,Computers,North,2,1418
03-10-2021,Headphones,Accessories,West,3,384.18
03-10-2021,Monitor,Computers,South,3,889.78
03-10-2021,Smartphone,Mobile,East,1,556.84
03-10-2021,Mouse,Accessories,North,2,70.51
03-10-2021,Speaker,Audio,North,3,429.48
03-10-2021,Smartphone,Mobile,East,2,1020.03
03-10-2021,Webcam,Accessories,Central,3,239.75
05-10-2021,Keyboard,Accessories,West,3,247.56
05-10-2021,Monitor,Computers,South,2,715.1
06-10-2021,Speaker,Audio,North,2,289.48
06-10-2021,Webcam,Accessories,West,2,169.48
06-10-2021,Smartwatch,Wearables,North,3,784.2
07-10-2021,Headphones,Accessories,West,2,207.76
07-10-2021,Laptop,Computers,East,1,628.33
08-10-2021,Headphones,Accessories,South,1,99.74
08-10-2021,Smartwatch,Wearables,North,3,748.23
08-10-2021,Webcam,Accessories,East,2,165.62
09-10-2021,Smartwatch,Wearables,East,1,250.76
09-10-2021,Mouse,Accessories,North,2,66.48
10-10-2021,Smartphone,Mobile,South,1,589.35
10-10-2021,Smartphone,Mobile,South,2,1115.22
10-10-2021,Speaker,Audio,East,3,388.54
11-10-2021,Webcam,Accessories,West,1,71.96
11-10-2021,Speaker,Audio,Central,4,566.86
11-10-2021,Tablet,Mobile,South,4,1698.56
12-10-2021,Smartwatch,Wearables,East,2,530.96
12-10-2021,Headphones,Accessories,West,3,333.48
12-10-2021,Speaker,Audio,South,3,457.68
13-10-2021,Headphones,Accessories,Central,3,301.94
13-10-2021,Mouse,Accessories,Central,3,107.27
14-10-2021,Webcam,Accessories,West,1,86.27
15-10-2021,Speaker,Audio,East,3,375.67
15-10-2021,Keyboard,Accessories,South,5,385.85
15-10-2021,Mouse,Accessories,North,1,38.2
15-10-2021,Keyboard,Accessories,North,1,66.52
16-10-2021,Monitor,Computers,North,2,736.6
16-10-2021,Smartphone,Mobile,North,1,621.81
18-10-2021,Monitor,Computers,West,2,581
19-10-2021,Monitor,Computers,Central,3,1055.55
19-10-2021,Speaker,Audio,South,4,495.78
20-10-2021,Headphones,Accessories,North,2,195.07
20-10-2021,Smartwatch,Wearables,South,2,403.5
20-10-2021,Tablet,Mobile,Central,2,898.22
20-10-2021,Laptop,Computers,South,3,2388.36
20-10-2021,Mouse,Accessories,Central,4,119.62
21-10-2021,Webcam,Accessories,South,1,83.83
21-10-2021,Webcam,Accessories,East,1,89.65
21-10-2021,Smartphone,Mobile,South,1,555.89
21-10-2021,Monitor,Computers,North,3,950.96
21-10-2021,Headphones,Accessories,West,3,327.47
21-10-2021,Smartwatch,Wearables,Central,2,495.12
22-10-2021,Laptop,Computers,Central,5,3399.52
22-10-2021,Headphones,Accessories,East,3,364.8
23-10-2021,Keyboard,Accessories,South,3,242.76
23-10-2021,Webcam,Accessories,West,2,168.66
23-10-2021,Keyboard,Accessories,North,4,320.96
23-10-2021,Webcam,Accessories,West,1,92.99
23-10-2021,Smartwatch,Wearables,East,2,519.88
24-10-2021,Mouse,Accessories,West,1,39.88
24-10-2021,Tablet,Mobile,North,3,1354.43
25-10-2021,Laptop,Computers,Central,3,1995.91
25-10-2021,Mouse,Accessories,Central,4,158.12
25-10-2021,Webcam,Accessories,West,3,250.98
26-10-2021,Laptop,Computers,Central,1,861.96
26-10-2021,Monitor,Computers,East,2,714.63
26-10-2021,Laptop,Computers,Central,4,3325.64
26-10-2021,Mouse,Accessories,North,3,96.77
27-10-2021,Smartwatch,Wearables,East,3,697.48
27-10-2021,Smartwatch,Wearables,South,1,233.66
27-10-2021,Laptop,Computers,South,2,1628.04
27-10-2021,Monitor,Computers,West,4,1162.77
27-10-2021,Monitor,Computers,South,3,781.18
28-10-2021,Keyboard,Accessories,West,3,230.52
28-10-2021,Monitor,Computers,South,2,732.4
28-10-2021,Mouse,Accessories,North,2,60.7
28-10-2021,Keyboard,Accessories,West,3,209.76
29-10-2021,Monitor,Computers,East,3,1061.04
30-10-2021,Speaker,Audio,North,1,148.85
30-10-2021,Speaker,Audio,South,1,123.4
31-10-2021,Speaker,Audio,East,2,293.16
31-10-2021,Speaker,Audio,West,3,385.48
31-10-2021,Speaker,Audio,West,1,117.61
31-10-2021,Laptop,Computers,East,1,816.04
31-10-2021,Keyboard,Accessories,South,2,147.6
01-11-2021,Laptop,Computers,South,5,5044.55
01-11-2021,Tablet,Mobile,East,5,2873.65
01-11-2021,Headphones,Accessories,South,4,546.77
02-11-2021,Speaker,Audio,Central,4,788.88
02-11-2021,Speaker,Audio,North,1,201.15
02-11-2021,Smartphone,Mobile,East,1,797.77
02-11-2021,Smartwatch,Wearables,South,1,258.38
02-11-2021,Mouse,Accessories,Central,4,203
02-11-2021,Smartwatch,Wearables,West,1,361.1
03-11-2021,Tablet,Mobile,Central,2,1017.58
04-11-2021,Smartwatch,Wearables,Central,3,835.32
04-11-2021,Keyboard,Accessories,Central,2,176.67
04-11-2021,Webcam,Accessories,South,5,603.4
05-11-2021,Smartwatch,Wearables,West,2,632.97
05-11-2021,Speaker,Audio,East,5,899.37
05-11-2021,Keyboard,Accessories,Central,4,385.36
06-11-2021,Smartphone,Mobile,North,5,3512.24
06-11-2021,Laptop,Computers,South,1,951.44
07-11-2021,Mouse,Accessories,North,2,85.85
08-11-2021,Laptop,Computers,Central,2,2090.88
09-11-2021,Webcam,Accessories,South,4,508.76
09-11-2021,Mouse,Accessories,West,4,203.87
09-11-2021,Speaker,Audio,West,1,198.08
09-11-2021,Smartphone,Mobile,South,5,4369.35
10-11-2021,Smartwatch,Wearables,Central,2,656.7
10-11-2021,Smartwatch,Wearables,South,3,958.62
10-11-2021,Tablet,Mobile,South,3,1896.99
10-11-2021,Mouse,Accessories,Central,1,50.45
11-11-2021,Monitor,Computers,Central,2,695.68
11-11-2021,Smartphone,Mobile,East,3,2519.31
11-11-2021,Keyboard,Accessories,North,5,510.62
11-11-2021,Laptop,Computers,South,5,5235.7
12-11-2021,Webcam,Accessories,North,3,385.29
12-11-2021,Mouse,Accessories,West,3,135.46
12-11-2021,Keyboard,Accessories,South,3,280.47
14-11-2021,Smartwatch,Wearables,North,5,1534.91
14-11-2021,Smartphone,Mobile,South,1,751.52
15-11-2021,Smartphone,Mobile,West,2,1665.1
15-11-2021,Mouse,Accessories,Central,5,289.75
16-11-2021,Speaker,Audio,West,3,518.47
16-11-2021,Tablet,Mobile,East,4,2416
16-11-2021,Laptop,Computers,North,1,1003.55
16-11-2021,Smartphone,Mobile,North,3,2375.73
18-11-2021,Smartphone,Mobile,South,4,3087.58
18-11-2021,Monitor,Computers,East,2,811.04
18-11-2021,Smartwatch,Wearables,West,4,1122.78
19-11-2021,Keyboard,Accessories,West,2,183.17
19-11-2021,Smartwatch,Wearables,Central,1,360.81
19-11-2021,Smartwatch,Wearables,North,5,1465.65
19-11-2021,Monitor,Computers,Central,5,2012.93
20-11-2021,Smartwatch,Wearables,Central,4,1359.88
20-11-2021,Keyboard,Accessories,West,3,299.16
20-11-2021,Laptop,Computers,West,3,2761.24
20-11-2021,Speaker,Audio,South,4,850.84
21-11-2021,Speaker,Audio,West,3,457.56
21-11-2021,Mouse,Accessories,North,5,259.85
22-11-2021,Mouse,Accessories,West,2,112.04
22-11-2021,Smartphone,Mobile,South,4,2772.67
22-11-2021,Smartphone,Mobile,East,4,3305.56
23-11-2021,Mouse,Accessories,Central,5,265.76
23-11-2021,Tablet,Mobile,East,2,1209.72
23-11-2021,Monitor,Computers,North,5,2178.4
23-11-2021,Tablet,Mobile,Central,3,1590.33
24-11-2021,Laptop,Computers,North,5,4720.52
24-11-2021,Keyboard,Accessories,Central,1,86.03
24-11-2021,Mouse,Accessories,North,5,261.2
24-11-2021,Keyboard,Accessories,Central,5,503.2
24-11-2021,Speaker,Audio,South,6,1027.46
24-11-2021,Keyboard,Accessories,Central,7,693.99
25-11-2021,Smartwatch,Wearables,Central,5,1562.85
26-11-2021,Webcam,Accessories,East,4,486.28
27-11-2021,Smartphone,Mobile,East,3,2202.2
27-11-2021,Smartphone,Mobile,North,4,3150.32
27-11-2021,Smartwatch,Wearables,Central,2,571.78
27-11-2021,Smartphone,Mobile,Central,1,848.84
27-11-2021,Smartwatch,Wearables,South,3,949.76
27-11-2021,Webcam,Accessories,Central,6,720.54
28-11-2021,Smartphone,Mobile,East,8,4774.66
29-11-2021,Tablet,Mobile,West,1,589.7
29-11-2021,Speaker,Audio,South,4,730.44
30-11-2021,Laptop,Computers,East,2,2053.78
30-11-2021,Smartphone,Mobile,South,5,4082.85
30-11-2021,Speaker,Audio,South,4,
01-12-2021,Keyboard,Accessories,North,3,296.32
02-12-2021,Keyboard,Accessories,South,1,115.08
02-12-2021,Headphones,Accessories,South,3,509.76
03-12-2021,Keyboard,Accessories,South,5,528.25
03-12-2021,Headphones,Accessories,South,4,617.27
03-12-2021,Tablet,Mobile,South,6,3215.55
04-12-2021,Mouse,Accessories,North,4,200.4
04-12-2021,Speaker,Audio,West,4,814.32
04-12-2021,Smartwatch,Wearables,South,9,2840.83
05-12-2021,Speaker,Audio,North,1,216.57
06-12-2021,Tablet,Mobile,East,5,2762.82
06-12-2021,Webcam,Accessories,South,4,475.38
06-12-2021,Smartwatch,Wearables,Central,1,293
08-12-2021,Tablet,Mobile,Central,5,2780.17
08-12-2021,Mouse,Accessories,East,4,203.4
08-12-2021,Keyboard,Accessories,North,3,312.51
09-12-2021,Smartphone,Mobile,South,5,3762.45
09-12-2021,Smartphone,Mobile,West,3,2384.43
09-12-2021,Smartwatch,Wearables,Central,3,1093.44
09-12-2021,Tablet,Mobile,North,3,1833.42
09-12-2021,Smartphone,Mobile,Central,4,3374.48
11-12-2021,Laptop,Computers,South,6,6005.04
11-12-2021,Mouse,Accessories,East,2,106.38
11-12-2021,Monitor,Computers,South,3,1461.09
11-12-2021,Smartwatch,Wearables,South,4,1397.12
11-12-2021,Monitor,Computers,East,3,1322.64
11-12-2021,Mouse,Accessories,Central,1,44.78
12-12-2021,Laptop,Computers,Central,3,3330.3
13-12-2021,Headphones,Accessories,West,2,302.96
14-12-2021,Monitor,Computers,East,3,1308.6
14-12-2021,Smartphone,Mobile,South,3,2583.6
15-12-2021,Tablet,Mobile,Central,4,2250.13
15-12-2021,Laptop,Computers,East,4,4480
15-12-2021,Smartphone,Mobile,South,7,4625.89
16-12-2021,Monitor,Computers,West,5,2525.05
16-12-2021,Laptop,Computers,East,5,4764.01
16-12-2021,Webcam,Accessories,Central,3,293.06
16-12-2021,Speaker,Audio,North,3,503.83
16-12-2021,Speaker,Audio,West,7,1398.81
16-12-2021,Laptop,Computers,Central,3,3095.43
16-12-2021,Webcam,Accessories,South,5,545.32
16-12-2021,Smartphone,Mobile,North,5,3594.37
17-12-2021,Webcam,Accessories,South,1,130.63
17-12-2021,Monitor,Computers,South,4,1850.44
17-12-2021,Smartphone,Mobile,West,2,1335.01
17-12-2021,Headphones,Accessories,East,5,644.94
18-12-2021,Smartphone,Mobile,Central,1,865.52
18-12-2021,Keyboard,Accessories,North,2,206.86
18-12-2021,Monitor,Computers,West,6,2785.3
19-12-2021,Smartphone,Mobile,West,5,3452
20-12-2021,Mouse,Accessories,North,2,90.51
20-12-2021,Tablet,Mobile,Central,2,1195.2
21-12-2021,Mouse,Accessories,Central,3,171.54
21-12-2021,Headphones,Accessories,South,4,553.97
22-12-2021,Webcam,Accessories,North,6,695.52
22-12-2021,Mouse,Accessories,South,4,210.92
22-12-2021,Laptop,Computers,West,4,3881.71
22-12-2021,Headphones,Accessories,South,4,520.06
22-12-2021,Monitor,Computers,North,3,1474.5
22-12-2021,Keyboard,Accessories,Central,2,180.98
23-12-2021,Mouse,Accessories,East,6,261.55
23-12-2021,Speaker,Audio,West,5,1036.95
24-12-2021,Speaker,Audio,South,3,489.85
24-12-2021,Laptop,Computers,East,6,6218.04
24-12-2021,Tablet,Mobile,Central,3,1530.15
24-12-2021,Webcam,Accessories,South,5,635.55
25-12-2021,Laptop,Computers,Central,6,6083.94
25-12-2021,Smartwatch,Wearables,East,2,688.5
26-12-2021,Monitor,Computers,West,4,2037.68
26-12-2021,Tablet,Mobile,South,5,3108.25
26-12-2021,Speaker,Audio,North,5,800.6
26-12-2021,Smartphone,Mobile,Central,3,2293.89
26-12-2021,Mouse,Accessories,North,2,106.8
27-12-2021,Webcam,Accessories,West,4,484
27-12-2021,Webcam,Accessories,East,3,331.13
27-12-2021,Headphones,Accessories,East,5,746.35
28-12-2021,Speaker,Audio,South,4,760.36
28-12-2021,Monitor,Computers,South,1,369.87
29-12-2021,Smartwatch,Wearables,North,1,325.38
29-12-2021,Monitor,Computers,North,4,2026.84
29-12-2021,Mouse,Accessories,Central,3,149.91
30-12-2021,Mouse,Accessories,Central,3,135.76
30-12-2021,Keyboard,Accessories,East,3,313.86
30-12-2021,Mouse,Accessories,Central,5,243.45
